Model,MSO44
Waveform Type,ANALOG
Horizontal Units,s
Sample Interval,4.00000000e-08
Record Length,1000
Zero Index,142.77212500
Vertical Units,V
ANALOG_Thumbnail,

TIME,CH4
1.60491150e-05,5.32812500e-04
1.60891150e-05,4.59375000e-04
1.61291150e-05,2.12343750e-03
1.61691150e-05,1.92343750e-03
1.62091150e-05,-3.70312500e-04
1.62491150e-05,2.14062500e-04
1.62891150e-05,-1.92500000e-03
1.63291150e-05,-7.50000000e-04
1.63691150e-05,-4.81250000e-04
1.64091150e-05,-1.20000000e-03
1.64491150e-05,-2.65000000e-03
1.64891150e-05,-1.09843750e-03
1.65291150e-05,-6.53125000e-04
1.65691150e-05,6.32812500e-04
1.66091150e-05,8.42187500e-04
1.66491150e-05,-1.62500000e-04
1.66891150e-05,1.67968750e-03
1.67291150e-05,-9.37500000e-05
1.67691150e-05,-4.04687500e-04
1.68091150e-05,2.04843750e-03
1.68491150e-05,1.03437500e-03
1.68891150e-05,1.56250000e-05
1.69291150e-05,1.44687500e-03
1.69691150e-05,5.50000000e-04
1.70091150e-05,-7.45312500e-04
1.70491150e-05,-2.13437500e-03
1.70891150e-05,-1.42968750e-03
1.71291150e-05,-8.90625000e-05
1.71691150e-05,-2.23437500e-03
1.72091150e-05,-1.46875000e-04
1.72491150e-05,1.54687500e-03
1.72891150e-05,4.68750000e-04
1.73291150e-05,-8.04687500e-04
1.73691150e-05,2.02500000e-03
1.74091150e-05,3.50312500e-03
1.74491150e-05,2.64843750e-03
1.74891150e-05,-7.15625000e-04
1.75291150e-05,-8.35937500e-04
1.75691150e-05,-9.64062500e-04
1.76091150e-05,-1.21718750e-03
1.76491150e-05,-9.57812500e-04
1.76891150e-05,2.64062500e-04
1.77291150e-05,-6.67187500e-04
1.77691150e-05,-1.11406250e-03
1.78091150e-05,1.78125000e-04
1.78491150e-05,-2.87656250e-03
1.78891150e-05,-3.13750000e-03
1.79291150e-05,-1.23437500e-04
1.79691150e-05,1.93750000e-03
1.80091150e-05,3.50468750e-03
1.80491150e-05,1.22968750e-03
1.80891150e-05,7.46875000e-04
1.81291150e-05,7.95312500e-04
1.81691150e-05,6.40625000e-04
1.82091150e-05,1.09375000e-04
1.82491150e-05,1.31250000e-04
1.82891150e-05,6.21875000e-04
1.83291150e-05,9.28125000e-04
1.83691150e-05,8.75000000e-05
1.84091150e-05,3.43750000e-05
1.84491150e-05,-8.60937500e-04
1.84891150e-05,-4.26562500e-04
1.85291150e-05,-2.19218750e-03
1.85691150e-05,-1.22343750e-03
1.86091150e-05,-9.60937500e-04
1.86491150e-05,-1.76250000e-03
1.86891150e-05,-2.86562500e-03
1.87291150e-05,9.29687500e-04
1.87691150e-05,1.79843750e-03
1.88091150e-05,1.85625000e-03
1.88491150e-05,-3.62500000e-04
1.88891150e-05,5.87500000e-04
1.89291150e-05,1.83906250e-03
1.89691150e-05,5.35937500e-04
1.90091150e-05,-1.59375000e-04
1.90491150e-05,-6.87500000e-04
1.90891150e-05,1.44218750e-03
1.91291150e-05,-2.58125000e-03
1.91691150e-05,-2.91562500e-03
1.92091150e-05,-5.54687500e-04
1.92491150e-05,-1.06093750e-03
1.92891150e-05,-2.43750000e-04
1.93291150e-05,-7.03125000e-05
1.93691150e-05,-7.48437500e-04
1.94091150e-05,1.34531250e-03
1.94491150e-05,7.29687500e-04
1.94891150e-05,3.54687500e-04
1.95291150e-05,-3.76562500e-04
1.95691150e-05,1.47812500e-03
1.96091150e-05,8.71875000e-04
1.96491150e-05,-6.07812500e-04
1.96891150e-05,-1.71875000e-05
1.97291150e-05,1.12500000e-04
1.97691150e-05,-5.45312500e-04
1.98091150e-05,-2.64687500e-03
1.98491150e-05,1.96875000e-04
1.98891150e-05,1.06406250e-03
1.99291150e-05,-3.59375000e-04
1.99691150e-05,-1.04062500e-03
2.00091150e-05,-2.22343750e-03
2.00491150e-05,-2.34375000e-04
2.00891150e-05,2.81406250e-03
2.01291150e-05,6.84375000e-04
2.01691150e-05,2.54218750e-03
2.02091150e-05,1.16562500e-03
2.02491150e-05,-7.40625000e-04
2.02891150e-05,4.25000000e-04
2.03291150e-05,-3.70312500e-04
2.03691150e-05,-1.06562500e-03
2.04091150e-05,9.31250000e-04
2.04491150e-05,2.38281250e-03
2.04891150e-05,-1.00000000e-03
2.05291150e-05,-2.31250000e-04
2.05691150e-05,-5.09375000e-04
2.06091150e-05,-9.01562500e-04
2.06491150e-05,-1.51875000e-03
2.06891150e-05,-1.90156250e-03
2.07291150e-05,-1.71250000e-03
2.07691150e-05,-9.35937500e-04
2.08091150e-05,-9.40625000e-04
2.08491150e-05,-1.42187500e-04
2.08891150e-05,4.93750000e-04
2.09291150e-05,2.88437500e-03
2.09691150e-05,2.19218750e-03
2.10091150e-05,4.19375000e-03
2.10491150e-05,1.58750000e-03
2.10891150e-05,1.75000000e-04
2.11291150e-05,-1.62500000e-04
2.11691150e-05,-3.18125000e-03
2.12091150e-05,-2.03125000e-03
2.12491150e-05,-8.28125000e-04
2.12891150e-05,-2.20937500e-03
2.13291150e-05,-1.00937500e-03
2.13691150e-05,-8.09375000e-04
2.14091150e-05,-7.35937500e-04
2.14491150e-05,1.85781250e-03
2.14891150e-05,-2.03125000e-05
2.15291150e-05,-3.80312500e-03
2.15691150e-05,-2.28593750e-03
2.16091150e-05,2.20156250e-03
2.16491150e-05,-5.55000000e-03
2.16891150e-05,5.46875000e-03
2.17291150e-05,3.97812500e-03
2.17691150e-05,-6.73437500e-03
2.18091150e-05,2.23281250e-03
2.18491150e-05,-4.70312500e-03
2.18891150e-05,-3.98593750e-03
2.19291150e-05,3.83281250e-03
2.19691150e-05,1.65625000e-04
2.20091150e-05,-1.31406250e-03
2.20491150e-05,2.71562500e-03
2.20891150e-05,3.34375000e-04
2.21291150e-05,-6.16250000e-03
2.21691150e-05,1.09375000e-05
2.22091150e-05,-1.18750000e-03
2.22491150e-05,-1.96562500e-03
2.22891150e-05,-6.04687500e-04
2.23291150e-05,5.64062500e-04
2.23691150e-05,2.72500000e-03
2.24091150e-05,1.73125000e-03
2.24491150e-05,2.10000000e-03
2.24891150e-05,-4.35937500e-04
2.25291150e-05,-2.21250000e-03
2.25691150e-05,2.18281250e-03
2.26091150e-05,8.70312500e-04
2.26491150e-05,-1.00468750e-03
2.26891150e-05,-1.47656250e-03
2.27291150e-05,-3.04687500e-03
2.27691150e-05,-3.20000000e-03
