Model,MSO44
Waveform Type,ANALOG
Horizontal Units,s
Sample Interval,4.00000000e-08
Record Length,1000
Zero Index,142.36412500
Vertical Units,V
ANALOG_Thumbnail,

TIME,CH4
1.11854350e-05,-2.22343750e-03
1.12254350e-05,-2.84375000e-03
1.12654350e-05,-1.16562500e-03
1.13054350e-05,8.21875000e-04
1.13454350e-05,1.57031250e-03
1.13854350e-05,-6.50000000e-04
1.14254350e-05,7.32812500e-04
1.14654350e-05,4.68750000e-06
1.15054350e-05,-7.28125000e-04
1.15454350e-05,2.27031250e-03
1.15854350e-05,2.82187500e-03
1.16254350e-05,8.14062500e-04
1.16654350e-05,9.20312500e-04
1.17054350e-05,-6.54687500e-04
1.17454350e-05,-6.31250000e-04
1.17854350e-05,-1.43437500e-03
1.18254350e-05,-1.40937500e-03
1.18654350e-05,-1.36093750e-03
1.19054350e-05,-1.21875000e-04
1.19454350e-05,8.17187500e-04
1.19854350e-05,5.53125000e-04
1.20254350e-05,-3.20312500e-04
1.20654350e-05,9.39062500e-04
1.21054350e-05,1.46562500e-03
1.21454350e-05,8.01562500e-04
1.21854350e-05,-1.72812500e-03
1.22254350e-05,-2.02031250e-03
1.22654350e-05,-1.49062500e-03
1.23054350e-05,-6.70312500e-04
1.23454350e-05,5.84375000e-04
1.23854350e-05,2.02343750e-03
1.24254350e-05,1.76250000e-03
1.24654350e-05,5.10937500e-04
1.25054350e-05,5.96875000e-04
1.25454350e-05,1.19687500e-03
1.25854350e-05,-6.20312500e-04
1.26254350e-05,2.60625000e-03
1.26654350e-05,1.38750000e-03
1.27054350e-05,-4.12500000e-04
1.27454350e-05,-5.31250000e-04
1.27854350e-05,-2.22500000e-03
1.28254350e-05,-4.35937500e-04
1.28654350e-05,-3.09375000e-04
1.29054350e-05,2.53281250e-03
1.29454350e-05,3.51562500e-04
1.29854350e-05,-4.12343750e-03
1.30254350e-05,-7.43750000e-04
1.30654350e-05,-8.60937500e-04
1.31054350e-05,-3.99062500e-03
1.31454350e-05,-2.19687500e-03
1.31854350e-05,5.87500000e-04
1.32254350e-05,1.00937500e-03
1.32654350e-05,7.85937500e-04
1.33054350e-05,5.87500000e-04
1.33454350e-05,3.12500000e-06
1.33854350e-05,-9.68750000e-05
1.34254350e-05,2.48750000e-03
1.34654350e-05,4.49531250e-03
1.35054350e-05,2.65468750e-03
1.35454350e-05,3.06406250e-03
1.35854350e-05,5.07656250e-03
1.36254350e-05,-1.54687500e-04
1.36654350e-05,9.31250000e-04
1.37054350e-05,7.73906250e-03
1.37454350e-05,4.34062500e-03
1.37854350e-05,-2.03593750e-03
1.38254350e-05,-9.93906250e-03
1.38654350e-05,-8.47031250e-03
1.39054350e-05,-7.30468750e-03
1.39454350e-05,-4.16875000e-03
1.39854350e-05,-1.71718750e-03
1.40254350e-05,-1.35156250e-03
1.40654350e-05,1.21093750e-03
1.41054350e-05,2.67343750e-03
1.41454350e-05,2.43281250e-03
1.41854350e-05,3.25156250e-03
1.42254350e-05,3.49687500e-03
1.42654350e-05,3.83125000e-03
1.43054350e-05,1.60937500e-04
1.43454350e-05,-4.65625000e-03
1.43854350e-05,-3.93437500e-03
1.44254350e-05,-2.99375000e-03
1.44654350e-05,-3.15937500e-03
1.45054350e-05,-4.15625000e-04
1.45454350e-05,9.45312500e-04
1.45854350e-05,2.42500000e-03
1.46254350e-05,4.82812500e-03
1.46654350e-05,1.92968750e-03
1.47054350e-05,-1.52187500e-03
1.47454350e-05,-1.78125000e-04
1.47854350e-05,-1.76875000e-03
1.48254350e-05,-1.04531250e-03
1.48654350e-05,-1.03125000e-03
1.49054350e-05,1.06250000e-04
1.49454350e-05,-1.20000000e-03
1.49854350e-05,-1.16718750e-03
1.50254350e-05,-4.75312500e-03
1.50654350e-05,-2.99687500e-03
1.51054350e-05,8.12500000e-05
1.51454350e-05,3.14062500e-03
1.51854350e-05,2.01718750e-03
1.52254350e-05,2.49687500e-03
1.52654350e-05,3.49375000e-03
1.53054350e-05,7.07812500e-04
1.53454350e-05,-6.59375000e-04
1.53854350e-05,-3.64218750e-03
1.54254350e-05,-2.76406250e-03
1.54654350e-05,-3.49531250e-03
1.55054350e-05,-1.85468750e-03
1.55454350e-05,-6.46875000e-04
1.55854350e-05,6.42187500e-04
1.56254350e-05,2.01250000e-03
1.56654350e-05,1.29531250e-03
1.57054350e-05,1.07968750e-03
1.57454350e-05,-1.82812500e-04
1.57854350e-05,7.10937500e-04
1.58254350e-05,3.32656250e-03
