Model,MSO44
Waveform Type,ANALOG
Horizontal Units,s
Sample Interval,4.00000000e-08
Record Length,1000
Zero Index,142.49612500
Vertical Units,V
ANALOG_Thumbnail,

TIME,CH4
6.30015500e-06,3.06562500e-03
6.34015500e-06,1.03125000e-04
6.38015500e-06,-5.89062500e-04
6.42015500e-06,3.25000000e-04
6.46015500e-06,8.79687500e-04
6.50015500e-06,-2.62500000e-03
6.54015500e-06,-2.99843750e-03
6.58015500e-06,-1.85625000e-03
6.62015500e-06,-4.38125000e-03
6.66015500e-06,-2.08125000e-03
6.70015500e-06,-1.50000000e-04
6.74015500e-06,4.32968750e-03
6.78015500e-06,1.94843750e-03
6.82015500e-06,8.84531250e-03
6.86015500e-06,1.18906250e-03
6.90015500e-06,-4.85156250e-03
6.94015500e-06,-4.14218750e-03
6.98015500e-06,-4.67187500e-03
7.02015500e-06,-3.37812500e-03
7.06015500e-06,-2.96875000e-03
7.10015500e-06,-1.34843750e-03
7.14015500e-06,-3.29843750e-03
7.18015500e-06,-1.39843750e-03
7.22015500e-06,4.08125000e-03
7.26015500e-06,4.78750000e-03
7.30015500e-06,1.22968750e-03
7.34015500e-06,1.75781250e-03
7.38015500e-06,-6.31250000e-04
7.42015500e-06,-1.49843750e-03
7.46015500e-06,-3.57343750e-03
7.50015500e-06,-3.34531250e-03
7.54015500e-06,-3.98593750e-03
7.58015500e-06,-9.53125000e-04
7.62015500e-06,9.21875000e-04
7.66015500e-06,4.77656250e-03
7.70015500e-06,6.38125000e-03
7.74015500e-06,-1.15625000e-04
7.78015500e-06,-6.29062500e-03
7.82015500e-06,-4.15000000e-03
7.86015500e-06,-1.75781250e-03
7.90015500e-06,-3.82812500e-04
7.94015500e-06,2.82812500e-04
7.98015500e-06,7.29687500e-04
8.02015500e-06,-1.50000000e-04
8.06015500e-06,-6.87500000e-05
8.10015500e-06,2.40625000e-04
8.14015500e-06,7.81250000e-05
8.18015500e-06,1.30937500e-03
8.22015500e-06,-4.84375000e-04
8.26015500e-06,-1.89062500e-04
8.30015500e-06,1.23750000e-03
8.34015500e-06,-1.57656250e-03
8.38015500e-06,-3.79687500e-04
8.42015500e-06,-4.84375000e-05
8.46015500e-06,1.68437500e-03
8.50015500e-06,1.96093750e-03
8.54015500e-06,-1.73437500e-04
8.58015500e-06,-6.43750000e-04
8.62015500e-06,-2.53125000e-03
8.66015500e-06,-3.01562500e-03
8.70015500e-06,-2.08906250e-03
8.74015500e-06,-5.09375000e-04
